ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
59272,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,386500,4.375,0.2426,642.87,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,8160,CIB,635,CIB,45-54,not_inst,92.46411483,south,direct,0,45
135170,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,236500,,,,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,2U,6000,CRIF,830,CIB,45-54,to_inst,85.07194245,south,direct,1,37
99044,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,426500,4,0.2875,0,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,6420,CIB,742,CIB,25-34,not_inst,80.77651515,south,direct,0,37
118453,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,386500,4.625,1.0726,2363,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,6780,CIB,813,EXP,55-64,to_inst,84.38864629,south,direct,0,47
142520,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,466500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,10440,EQUI,526,EXP,25-34,to_inst,,North,direct,1,
160383,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,4.125,0.5033,3991.25,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,4740,CRIF,771,CIB,45-54,to_inst,73.59437751,North,direct,0,47
28446,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,306500,,,,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,5160,CRIF,684,CIB,55-64,to_inst,99.51298701,North,direct,1,53
31804,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.5333,4337.5,324,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,4920,CRIF,807,CIB,65-74,to_inst,70.68345324,North,direct,0,42
129623,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,336500,3.625,0.2212,518.76,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,3720,CRIF,741,CIB,25-34,not_inst,93.99441341,North,direct,0,38
30909,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3,-0.4006,795,360,not_neg,not_int,not_lpsm,918000,sb,pr,home,1U,8700,CIB,643,EXP,65-74,to_inst,48.63834423,North,direct,0,44
113364,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,3.625,-0.138,0,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,14460,CRIF,694,EXP,>74,not_inst,44.21296296,North,direct,0,19
116734,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,3.75,0.222,9227.27,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,10140,CRIF,547,CIB,45-54,to_inst,67.69406393,south,direct,0,34
85053,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,3.99,0.6527,5945,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,4500,CIB,832,CIB,35-44,to_inst,83.73015873,North,direct,0,30
80532,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,4.375,0.984,6053.75,324,not_neg,not_int,not_lpsm,298000,sb,ir,home,1U,9240,CRIF,781,EXP,55-64,to_inst,72.65100671,central,direct,0,38
48233,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,346500,,,,300,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,6720,EQUI,779,EXP,45-54,to_inst,,North,direct,1,
34716,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,4.18,0.3458,5543.75,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,2820,CIB,584,CIB,65-74,to_inst,24.9251497,North,direct,0,47
75467,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,276500,3.99,0.8717,2049.34,180,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,6360,EXP,710,CIB,55-64,to_inst,79.45402299,North,direct,0,43
72669,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,146500,3.99,0.4001,2715.9,360,neg_amm,not_int,not_lpsm,248000,sb,pr,home,1U,1860,CRIF,836,CIB,25-34,to_inst,59.07258065,North,direct,0,42
37956,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,666500,4.56,0.055,292.36,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,9000,CRIF,633,CIB,35-44,not_inst,84.58121827,south,direct,0,38
105990,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,446500,,,,324,not_neg,not_int,not_lpsm,748000,sb,pr,home,1U,3660,CIB,644,EXP,55-64,to_inst,59.69251337,south,direct,1,8
64127,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,396500,4.125,-0.0118,0,300,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,9660,CRIF,760,EXP,55-64,not_inst,65.21381579,North,direct,0,26
43854,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,316500,4.75,0.202,0,360,neg_amm,not_int,not_lpsm,398000,sb,pr,home,1U,3240,CRIF,567,CIB,25-34,not_inst,79.52261307,North,direct,0,49
54778,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,4.56,0.4343,0,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,6120,CIB,749,EXP,<25,not_inst,80.02183406,North,direct,0,39
114543,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,3.125,0.3542,10435,180,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,9060,EXP,516,CIB,45-54,to_inst,78.62149533,south,direct,0,30
60246,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,616500,4,0.4083,0,360,not_neg,not_int,not_lpsm,1328000,sb,pr,home,1U,14700,EXP,652,EXP,55-64,not_inst,46.42319277,North,direct,0,23
167878,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,376500,3.875,0.4084,8262.5,324,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,5640,CIB,651,EXP,45-54,to_inst,78.76569038,south,direct,0,44
71627,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,166500,3.625,0.2504,,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,6360,CIB,663,EXP,55-64,to_inst,99.10714286,North,direct,0,35
127046,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,76500,4.99,1.4773,831.15,360,not_neg,not_int,not_lpsm,78000,sb,pr,home,1U,2100,EXP,841,CIB,25-34,to_inst,98.07692308,south,direct,0,36
25762,2019,cf,Sex Not Available,,type1,p1,l1,nopc,nob/c,86500,4.99,1.2197,614.44,360,not_neg,not_int,not_lpsm,98000,sb,pr,home,1U,2520,CIB,827,CIB,65-74,to_inst,88.26530612,south,direct,0,39
142148,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,3.75,0.2154,7100,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,5520,EXP,842,EXP,35-44,to_inst,74.44134078,North,direct,0,21
152973,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,206500,3.875,0.3097,2991,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3900,EXP,515,EXP,65-74,to_inst,77.05223881,North,direct,0,41
51827,2019,ncf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,446500,4.625,0.6117,6850.01,360,not_neg,not_int,not_lpsm,698000,sb,pr,home,1U,6120,CRIF,752,CIB,55-64,to_inst,63.96848138,south,direct,0,44
37927,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,3.99,0.3177,0,360,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,6540,EXP,848,CIB,45-54,not_inst,53.57929515,North,direct,0,35
28091,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,586500,3.75,0.1295,,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,11580,CIB,500,EXP,35-44,not_inst,90.50925926,North,direct,0,31
72586,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,346500,3.75,0.1964,1179.18,360,not_neg,not_int,not_lpsm,388000,sb,sr,home,1U,27120,CIB,750,CIB,55-64,not_inst,89.30412371,North,direct,0,13
158796,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,206500,3,-0.4831,795,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,3600,CRIF,783,CIB,>74,to_inst,56.11413043,North,direct,0,36
112525,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,4.375,0.1378,1150,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,10140,CIB,613,CIB,55-64,to_inst,70.93301435,south,direct,0,37
142689,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.75,0.042,0,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,11940,EXP,665,EXP,35-44,not_inst,58.97277228,central,direct,0,30
88767,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,,,,360,not_neg,not_int,not_lpsm,1508000,sb,pr,home,1U,5100,CIB,694,CIB,>74,to_inst,18.33554377,south,direct,1,53
78899,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,4.375,0.3318,1567.1,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,6720,CIB,547,EXP,65-74,not_inst,66.00609756,North,direct,0,22
92664,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,276500,,,,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,3420,EXP,835,CIB,45-54,not_inst,89.77272727,North,direct,1,47
157579,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,466500,3.75,-0.0142,4591.43,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,4800,CRIF,583,CIB,35-44,not_inst,80.70934256,North,direct,0,45
137924,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,436500,,,,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,6360,CIB,593,EXP,>74,not_inst,66.33738602,North,direct,1,10
151090,2019,ncf,Joint,nopre,type1,p3,l2,opc,nob/c,56500,6.24,1.262,,360,not_neg,int_only,not_lpsm,488000,sb,pr,home,1U,4200,CRIF,881,EXP,55-64,to_inst,11.57786885,North,direct,0,37
100044,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,246500,3.5,0.0316,583.6,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,,CRIF,840,EXP,65-74,to_inst,75.15243902,south,direct,0,
158721,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3480,EQUI,724,EXP,65-74,to_inst,,south,direct,1,
127456,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,,,,360,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,13800,CRIF,736,CIB,>74,to_inst,93.88297872,south,direct,1,17
130481,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,796500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,15120,EQUI,698,EXP,35-44,to_inst,,south,direct,1,
39209,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,426500,3.5,-0.0629,2346.31,360,neg_amm,not_int,not_lpsm,568000,sb,pr,home,1U,7320,CRIF,530,CIB,45-54,not_inst,75.08802817,North,direct,0,49
91851,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,236500,3.5,0.1833,6095.5,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,4380,CIB,773,CIB,45-54,to_inst,95.36290323,south,direct,0,31
127431,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,126500,4.25,0.8502,3358.75,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,2520,CIB,660,CIB,65-74,to_inst,58.02752294,south,direct,0,40
88919,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,186500,3.99,1.1901,,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,1980,CRIF,583,CIB,45-54,to_inst,72.28682171,south,direct,0,59
162166,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,3.99,0.7181,3015.5,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,4380,CIB,836,EXP,55-64,to_inst,58.02752294,North,direct,0,26
164670,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,4.5,0.112,0,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,6960,CRIF,789,EXP,35-44,not_inst,87.67942584,south,direct,0,25
164539,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,306500,4.25,0.6845,4250,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,4200,CRIF,863,CIB,>74,to_inst,59.16988417,North,direct,0,44
112918,2019,cf,Joint,,type1,p3,l1,nopc,nob/c,96500,,,,360,not_neg,not_int,not_lpsm,128000,sb,ir,home,1U,11520,CRIF,502,EXP,65-74,to_inst,75.390625,North,direct,1,19
57717,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,136500,,,,360,neg_amm,not_int,not_lpsm,168000,sb,pr,home,1U,5280,CRIF,635,EXP,55-64,to_inst,81.25,North,direct,1,34
66168,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,7860,EQUI,504,EXP,45-54,not_inst,,south,direct,1,
101455,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,2.99,0.2043,6893.87,180,neg_amm,int_only,not_lpsm,508000,sb,pr,home,1U,8040,CRIF,650,EXP,45-54,to_inst,68.20866142,south,direct,0,34
56977,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,4.125,0.696,2765.63,324,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,3060,EXP,653,CIB,35-44,to_inst,87.20238095,North,direct,0,28
164032,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,,,,360,neg_amm,not_int,not_lpsm,258000,sb,pr,home,1U,3240,CIB,741,CIB,45-54,to_inst,68.41085271,North,direct,1,46
162750,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,326500,3.99,1.3472,7945.05,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,5700,CIB,520,CIB,55-64,to_inst,86.37566138,North,direct,0,61
96602,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,4.25,0.2121,,360,not_neg,not_int,not_lpsm,818000,sb,ir,home,1U,19260,CIB,811,CIB,45-54,not_inst,75.36674817,North-East,direct,0,30
159303,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,126500,3.99,1.1223,2365.01,180,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,4200,CRIF,663,CIB,45-54,to_inst,71.06741573,south,direct,0,25
94741,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,3.875,0.6882,416.64,240,not_neg,not_int,not_lpsm,928000,sb,pr,home,1U,7320,CIB,688,EXP,65-74,not_inst,40.57112069,south,direct,0,32
135030,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,306500,,,,360,not_neg,not_int,lpsm,588000,sb,pr,home,1U,7200,EXP,608,EXP,55-64,to_inst,52.12585034,south,direct,1,37
144380,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,466500,,,,300,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,8100,EQUI,680,EXP,25-34,not_inst,,south,direct,1,
79535,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,366500,3.625,0.5145,0,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,,CIB,692,EXP,25-34,not_inst,83.67579909,central,direct,0,
133034,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,466500,3.99,0.3381,3008.26,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,9060,CIB,802,CIB,55-64,to_inst,68.80530973,North-East,direct,0,31
86214,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,456500,3.625,-0.243,0,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,6240,CRIF,750,CIB,35-44,not_inst,71.55172414,North,direct,0,30
127245,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,4.375,1.104,3630,240,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,2700,EXP,676,CIB,65-74,to_inst,80.06329114,North,direct,0,20
122864,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,66500,4.375,1.553,1736.98,180,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,1380,CRIF,537,CIB,45-54,to_inst,44.93243243,south,direct,0,58
133149,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,3.625,-0.0697,184.77,360,not_neg,not_int,not_lpsm,1328000,sb,pr,home,1U,6960,EXP,792,CIB,25-34,not_inst,46.42319277,North,direct,0,44
74145,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,4.125,0.6446,6050,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3240,CRIF,502,CIB,35-44,to_inst,77.51572327,south,direct,0,42
68119,2019,cf,Sex Not Available,nopre,type3,p3,l2,nopc,nob/c,406500,,,,300,neg_amm,not_int,not_lpsm,398000,sb,pr,home,1U,4980,EXP,592,CIB,45-54,to_inst,102.1356784,south,direct,1,36
70366,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,56500,4.375,0.8585,1854.46,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,1980,EXP,647,EXP,>74,to_inst,21.89922481,south,direct,0,47
127773,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,386500,3.99,-0.1528,7700,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,23400,CRIF,704,EXP,25-34,to_inst,52.37127371,North,direct,0,11
135838,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,4.5,0.6149,2802.5,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,3720,EXP,615,CIB,45-54,to_inst,71.70138889,south,direct,0,40
46088,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,146500,3.625,0.805,2761.48,360,not_neg,not_int,lpsm,188000,sb,pr,home,1U,2460,EXP,624,CIB,25-34,to_inst,77.92553191,North,direct,0,49
44461,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,346500,4.56,0.2135,2872.08,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,5760,CIB,895,CIB,45-54,to_inst,77.34375,North,direct,0,38
146388,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,106500,3.75,0.2674,2800,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,2100,CRIF,709,CIB,65-74,not_inst,31.50887574,North,direct,0,48
85537,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,646500,3.5,-0.2966,5115,360,not_neg,int_only,not_lpsm,808000,sb,pr,home,1U,12840,CRIF,652,EXP,35-44,not_inst,80.01237624,south,direct,0,36
57672,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,196500,3.99,0.6273,5110,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,3840,CIB,787,EXP,65-74,to_inst,70.68345324,south,direct,0,31
148707,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,4.625,1.4833,6110,156,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,6180,CRIF,854,EXP,>74,to_inst,77.51572327,North,direct,0,44
88971,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.99,0.4116,15892.5,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,5340,EXP,583,EXP,65-74,to_inst,64.18205805,central,direct,0,46
134241,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,66500,3.99,1.3442,2004.15,360,not_neg,not_int,not_lpsm,98000,sb,pr,home,1U,3060,CIB,610,CIB,45-54,to_inst,67.85714286,south,direct,0,9
42590,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,616500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8760,EQUI,560,EXP,45-54,to_inst,,south,direct,1,
34702,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,286500,3.625,0.7688,7127.63,240,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,4680,CIB,646,EXP,65-74,to_inst,70.22058824,North,direct,0,40
51068,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,4.99,1.4875,8783.74,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,4920,EXP,766,CIB,55-64,to_inst,74.17883212,south,direct,0,38
25050,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,3.625,0.0403,0,360,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,13560,CRIF,608,CIB,65-74,not_inst,53.57929515,south,direct,0,26
95562,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,386500,,,,180,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,11160,EQUI,682,EXP,25-34,to_inst,,south,direct,1,
30954,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,156500,4.125,0.574,3615.5,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,2040,CRIF,824,CIB,55-64,to_inst,71.78899083,North,direct,0,43
70994,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,4.625,0.0771,4405.9,324,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1U,4020,EXP,638,EXP,45-54,not_inst,96.49390244,North,direct,0,49
71346,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,376500,4.5,0.3983,0,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,5820,CRIF,561,EXP,25-34,not_inst,84.04017857,North,direct,0,36
89122,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,,,,360,not_neg,not_int,lpsm,348000,sb,pr,home,1U,3960,CRIF,671,CIB,45-54,to_inst,67.95977011,south,direct,1,49
92431,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,516500,3.125,0.0271,2270.75,180,not_neg,not_int,not_lpsm,1058000,sb,pr,home,1U,17940,EXP,891,EXP,35-44,not_inst,48.81852552,North,direct,0,22
104735,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,4.5,-0.0368,6000,360,neg_amm,not_int,not_lpsm,398000,sb,pr,home,1U,7740,EXP,755,EXP,25-34,to_inst,79.52261307,central,direct,0,40
34889,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,3.175,-0.399,41.58,360,not_neg,not_int,not_lpsm,778000,sb,pr,home,1U,8100,CIB,557,CIB,25-34,to_inst,61.24678663,North-East,direct,0,31
63234,2019,,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,4.875,1.0923,3546.88,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,2700,CRIF,532,CIB,25-34,to_inst,76.68539326,south,direct,0,39
25034,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,556500,,,,240,neg_amm,not_int,not_lpsm,,sb,ir,home,2U,25680,EQUI,900,EXP,45-54,not_inst,,south,direct,1,
74156,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,386500,3.125,-0.4488,0,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,,CRIF,881,EXP,65-74,not_inst,94.73039216,central,direct,0,
86425,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,466500,3.75,-0.0758,461.92,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,13080,CRIF,511,CIB,35-44,not_inst,70.89665653,North,direct,0,24
52356,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,266500,3.99,0.5113,4231.25,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,4260,CIB,878,CIB,25-34,to_inst,68.68556701,North,direct,0,20
115820,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,306500,3.625,0.063,1435,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,6780,CRIF,611,EXP,65-74,not_inst,58.04924242,North,direct,0,28
26091,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,416500,4.25,-0.0825,0,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,10200,EXP,705,EXP,35-44,not_inst,78.88257576,North,direct,0,38
63175,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,546500,3.49,-0.2465,0,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,,CRIF,654,EXP,35-44,to_inst,89.88486842,south,direct,0,
152365,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,276500,4.375,0.6786,1725.78,324,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,3480,EXP,571,EXP,45-54,to_inst,69.47236181,south,direct,0,49
95626,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,376500,3.125,-0.0022,349.9,180,not_neg,not_int,not_lpsm,1128000,sb,pr,home,1U,12660,EXP,885,CIB,55-64,not_inst,33.37765957,North,direct,0,36
114378,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,126500,4.125,1.2891,2853.46,180,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,4140,EXP,841,EXP,55-64,to_inst,53.1512605,south,direct,0,27
118811,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,136500,3.99,0.4814,3577.5,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,3840,CIB,586,EXP,55-64,to_inst,68.93939394,south,direct,0,29
40222,2019,,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,686500,3.875,0.7062,1306.64,360,not_neg,not_int,not_lpsm,948000,sb,pr,home,1U,15720,CIB,661,EXP,35-44,not_inst,72.41561181,south,direct,0,30
79442,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,396500,3.99,0.3916,3713.13,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,8220,EXP,844,CIB,45-54,to_inst,69.80633803,North,direct,0,24
158802,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,4.75,0.5532,0,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,4620,CRIF,848,CIB,35-44,not_inst,92.64018692,North,direct,0,47
71601,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,266500,3.125,0.3403,5154.5,180,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,4320,CRIF,820,CIB,45-54,to_inst,58.18777293,south,direct,0,36
161719,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,486500,3.99,0.0549,11442.44,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,4740,CIB,802,CIB,25-34,to_inst,93.91891892,North,direct,0,46
51446,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,4.375,0.9793,1088.14,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,7860,CRIF,567,EXP,25-34,not_inst,94.03409091,North,direct,0,43
